Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.446471214,-0.1724667,-0.06893873,0.1263673,-0.01469785,0.1274264,0.9816719,9.52064,4.838108,20.68309,890.531
0.466295242,0.01299813,9.889534,0.7990434,0.2254147,0.1275217,0.9509484,9.524794,4.473928,20.68955,890.531
0.486118794,2.317193,-7.489589,0.248382,0.3577304,0.1402205,0.9927796,9.524794,4.473928,20.68955,890.531
0.508421421,2.690847,-12.14366,0.1871974,0.4568973,0.1957129,0.8392959,8.397093,4.844553,19.89573,890.5328
0.528244972,27.91244,-36.2977,-2.137817,0.615987,0.2206982,1.331678,8.397093,4.844553,19.89573,890.5328
0.548069000,22.61902,8.770201,-2.137817,0.8520082,0.1838515,0.9379915,8.397093,4.844553,19.89573,890.531
0.567888737,72.43946,-3.778116,-2.933217,0.6774381,0.1281184,0.8512568,7.925091,6.694731,16.88349,890.531
0.587712288,62.84903,28.56473,-6.237185,0.7513683,1.582472,2.130678,7.925091,6.694731,16.88349,890.5344
0.607536793,-60.76794,-58.74327,6.550395,0.6851836,0.06073646,-0.3143101,4.378757,12.15461,12.55953,890.5344
0.627360821,46.59511,30.50883,-15.59843,0.8565339,0.9848238,1.799233,4.378757,12.15461,12.55953,890.5344
0.647184372,1.632162,-20.15573,0.9214125,0.6673277,0.6220348,1.021134,4.378757,12.15461,12.55953,890.5344
0.667008400,253.7859,-61.98345,-4.462832,1.730008,1.74878,2.573718,1.995274,18.75653,8.690254,890.5344
0.686831951,-150.5693,43.64627,-1.281233,1.360246,0.689858,-0.540165,1.995274,18.75653,8.690254,890.5344
0.706656456,23.36633,-70.29008,-7.644431,0.8706933,0.582734,0.6773263,-0.873539,20.85851,-1.127619,890.5344
0.726480484,-120.0543,-22.09984,4.714858,-0.3341319,0.4027951,-1.079684,-0.873539,20.85851,-1.127619,890.5344
0.746304035,323.0363,-20.80377,-9.908261,0.7603412,-1.219881,1.748383,-0.873539,20.85851,-1.127619,890.5327
0.766123772,24.61184,-29.1104,-8.133907,0.2025519,2.027326,-0.127491,-6.001177,22.06557,1.939872,890.5327
0.785947800,18.19746,58.90456,-1.036495,1.135044,1.609025,2.925187,-6.001177,22.06557,1.939872,890.5344
0.808249951,236.9092,-196.7159,-2.44374,2.759975,0.737305,5.917976,-5.692228,23.92554,0.5930262,890.5344
0.828073979,333.4986,-0.5379398,4.34775,0.5761337,0.4085686,2.492495,-5.692228,23.92554,0.5930262,890.5327
0.847897530,-286.3922,-102.7508,9.181333,-0.8663928,1.44878,-1.080197,-5.692228,23.92554,0.5930262,890.5327
0.867721558,107.812,85.70965,-12.11091,1.950191,1.296178,2.207964,-9.700014,8.870035,-4.163019,890.5308
0.887545109,42.7963,56.01785,12.73004,2.573247,0.6665042,5.060772,-9.700014,8.870035,-4.163019,890.5308
0.907369614,147.606,-13.08626,-10.27537,-0.1465327,-0.9355978,-0.5544047,-6.226885,25.48853,8.295322,890.5308
0.927193165,520.3253,75.39999,-4.218093,3.022417,4.204725,5.67213,-6.226885,25.48853,8.295322,890.5308
0.947017193,-377.9373,88.65526,-4.952309,0.7594439,-0.04307726,-0.3125357,-6.226885,25.48853,8.295322,890.5308
0.966836929,-324.3181,-65.1058,8.385933,0.6808989,-0.518967,1.345632,-6.725668,32.75607,6.431514,890.5308
0.986660957,155.2037,-3.601379,0.554305,0.1479817,1.510032,3.805743,-6.725668,32.75607,6.431514,890.5324
1.006484985,-210.6029,89.18547,-9.357599,0.009887428,1.383401,0.4520961,-8.794622,30.65152,10.36988,890.5324
1.026309013,-406.6463,254.4344,22.64194,4.275211,-1.710514,3.918785,-8.794622,30.65152,10.36988,890.5324
1.046132565,163.86,1778.142,15.78927,9.092858,-1.535828,1.179484,-8.794622,30.65152,10.36988,890.5324
1.065956593,157.9438,1930.077,-284.3212,16.02472,0.9149873,-15.74326,-22.1624,24.15508,32.91273,890.5289
1.088258266,-68.98831,1382.664,-24.77612,-4.117283,0.2754379,-6.920778,-22.1624,24.15508,32.91273,890.5289
1.108082771,-118.2483,-207.2611,22.88668,-0.5698039,-0.7459559,-0.3020759,-14.30403,18.78754,20.90124,890.5289
1.127906323,214.3032,-24.3385,-19.02477,-0.7438141,0.3632545,-2.465532,-14.30403,18.78754,20.90124,890.5289
1.147730351,-206.8041,66.03294,8.87541,-0.6414489,0.1265005,-0.4400805,-14.30403,18.78754,20.90124,890.5289
1.167550087,-54.72721,-18.74184,4.164196,-0.2888251,-0.4124116,-1.232788,33.62049,14.74109,-12.71557,890.5289
1.187373638,-17.92236,7.238482,-0.3022794,-0.4402027,0.1921916,-0.9965324,33.62049,14.74109,-12.71557,890.5289
1.207198143,238.5284,41.46652,-21.53333,0.522943,-0.8825455,-2.980005,24.33143,24.79865,-10.59668,890.5289
1.227022171,-196.9023,-13.61647,18.66494,1.548876,-1.444263,0.1337943,24.33143,24.79865,-10.59668,890.5289
1.246845722,136.4587,89.12656,-7.154954,-0.1605569,-0.2318032,-2.207158,24.33143,24.79865,-10.59668,890.5289
1.266669750,11.34715,-40.48047,-4.462832,0.3943959,-0.1162009,-0.774738,24.03575,26.69358,-5.14628,890.5289
1.286493301,65.65143,-30.11191,-0.6082023,0.1711942,0.9356515,-0.6710947,24.03575,26.69358,-5.14628,890.5289
1.306317329,-0.8588595,-56.4457,-1.281233,-1.068971,0.6786216,-0.06573629,32.31491,24.83697,-26.9411,890.5289
1.326141834,-92.03026,45.76712,2.267474,-0.9645024,1.252434,-0.8649004,32.31491,24.83697,-26.9411,890.5289
1.345965386,81.28259,132.6038,-9.051677,0.396477,-0.8540541,-2.792962,32.31491,24.83697,-26.9411,890.5289
1.368263245,12.28128,-49.02275,0.6154895,0.6195143,0.09095085,1.018048,6.450085,10.7707,-7.876573,890.5306
1.388086796,-168.5046,48.12361,12.36293,0.5936106,-0.2123397,-2.293666,6.450085,10.7707,-7.876573,890.5306
1.407911301,15.76871,-50.84903,-2.260186,0.6252044,-0.6935166,-0.6256947,20.95831,22.58773,-11.7358,890.5339
1.427735329,6.614207,-47.31429,0.6766742,0.5048589,-0.3753364,0.1047664,20.95831,22.58773,-11.7358,890.5339
1.447558880,52.76039,19.02094,8.202379,-0.928171,0.7904423,-0.2835012,11.30182,20.31261,-1.357241,890.5339
1.467382908,147.3569,294.4359,-3.422694,1.070485,-0.2880222,-2.514547,11.30182,20.31261,-1.357241,890.5339
1.487206459,129.6707,1930.077,-219.0372,10.96569,0.1009212,-15.45694,11.30182,20.31261,-1.357241,890.5324
1.507030964,222.4613,1930.077,-69.19613,-9.591387,-1.013516,-15.68352,3.944883,4.519712,46.38596,890.5324
1.526854515,-101.9321,132.0147,28.33211,1.534167,-1.115186,3.213822,3.944883,4.519712,46.38596,890.527
1.546678543,537.6378,186.6853,-60.75266,0.7959061,2.51645,0.542849,11.36553,-17.29868,38.53823,890.527
1.586321831,187.0887,217.3786,-39.9499,-0.0485963,0.1496781,-1.917333,11.36553,-17.29868,38.53823,890.5289
1.606146336,-190.1765,138.6129,13.15833,1.120839,-1.542944,1.671984,1.516745,16.88269,4.001781,890.5322
1.625970364,-124.289,-12.14366,7.896456,-0.5218946,-1.810355,-0.2980437,1.516745,16.88269,4.001781,890.5322
1.648272038,52.44901,46.47406,-23.2465,-1.493278,-0.1200498,-1.738172,-5.980141,19.14675,1.556045,890.5322
1.668095589,-95.76679,143.0902,-13.02868,-0.1490829,0.2099166,1.701221,-5.980141,19.14675,1.556045,890.5322
1.687919617,325.0291,53.77919,-31.68998,1.163175,1.863654,3.704168,-5.980141,19.14675,1.556045,890.5339
1.707744122,-27.63734,-265.4665,17.68599,0.6174442,0.1790725,-0.07954209,-7.923758,22.42025,-1.017009,890.5339
1.727567673,-358.0091,-14.02885,24.59985,-0.5238363,-0.8621348,-1.246958,-7.923758,22.42025,-1.017009,890.5322
1.747391701,183.7259,121.9996,-38.84858,1.221776,-1.275078,-2.097511,-4.982384,2.293663,4.391406,890.5322
1.767211437,-441.9566,16.07532,13.15833,-2.114599,-2.773642,-2.821077,-4.982384,2.293663,4.391406,890.5305
1.787034989,496.9719,-160.2491,9.915548,-0.04919019,-0.4717324,6.082368,-4.982384,2.293663,4.391406,890.5305
1.806859493,-318.4019,40.17045,16.58467,1.566172,-1.001283,0.71593,-6.343321,33.55041,7.281334,890.5322
1.826683521,-494.6417,-20.45029,-5.686524,-2.333488,-0.1691772,-1.499176,-6.343321,33.55041,7.281334,890.5322
1.846507073,-62.07572,33.63119,-5.197047,-0.1239776,0.01328967,0.6271155,-9.207701,33.62575,9.888834,890.5322
1.866331100,-199.4556,-111.0574,27.23079,0.4313054,-0.1833746,-0.05410465,-9.207701,33.62575,9.888834,890.5322
1.886154652,-262.2293,256.1429,8.08001,0.3648635,-2.450799,0.1751341,-9.207701,33.62575,9.888834,890.5322
1.905979156,-76.52365,1930.077,-104.0102,8.311954,2.22524,-12.05338,-13.53353,18.79273,22.19339,890.5322
1.928280830,152.4013,1930.077,27.41434,-7.255791,-1.52597,-15.68877,-13.53353,18.79273,22.19339,890.5305
1.948104858,-127.5896,557.3025,2.634581,-4.85947,1.23538,-3.33309,-18.98673,10.58576,33.9654,890.5305
1.967924595,80.03708,-4.308326,11.93464,-0.5651617,0.06859957,0.596513,-18.98673,10.58576,33.9654,890.5286
1.987748146,208.6984,20.25809,-9.724708,-0.5321715,0.706823,-1.837845,-18.98673,10.58576,33.9654,890.5286
2.007572651,-83.18713,72.74894,6.489211,-0.5399904,-0.2602264,-0.5058067,35.96217,12.87889,-8.49474,890.5305
2.027396679,38.37474,-5.95787,-6.787847,-0.4316497,-0.3004626,-2.448341,35.96217,12.87889,-8.49474,890.5305
2.047220230,-42.02299,-7.25394,4.959596,0.7035674,-0.5561626,-2.967588,24.32436,23.27048,-11.44071,890.5286
2.067043781,142.0635,115.2247,-22.32874,0.06831402,-0.3445167,-1.370111,24.32436,23.27048,-11.44071,890.5286
2.086867809,4.808216,94.01628,-0.2410948,0.07189997,-0.5003067,-0.7250357,24.32436,23.27048,-11.44071,890.5269
2.106692314,117.527,62.08582,-10.64248,0.07381348,-0.3031464,-1.697682,24.72437,27.73274,-8.540334,890.5269
2.126515865,-34.114,79.93624,-4.156909,0.2756349,-0.42585,-1.363383,24.72437,27.73274,-8.540334,890.5302
2.146339893,-58.33919,-97.6843,7.40698,0.2524096,-0.4543348,-0.152738,29.62316,28.64865,-16.74648,890.5302
2.166159630,-70.73203,-119.5408,11.6899,0.02958458,-0.5784615,0.4478368,29.62316,28.64865,-16.74648,890.5302
2.185983181,-176.4136,-8.491098,11.56753,-0.7317447,0.7956186,-0.690038,29.62316,28.64865,-16.74648,890.5302
2.208285809,75.49096,-33.46991,-4.401647,-0.4959814,0.08735192,-0.6702626,6.481892,-2.452722,-11.87334,890.5284
2.228109360,82.7772,46.94536,-3.973355,-0.5844811,0.3083154,-2.106253,6.481892,-2.452722,-11.87334,890.5284
2.247933388,-171.9298,91.07066,2.206289,0.2697452,0.02915667,-2.541043,20.28357,22.62482,-9.606474,890.5284
2.267756939,43.60588,24.67652,-5.319416,0.9671797,-0.4219394,-0.2434685,20.28357,22.62482,-9.606474,890.5284
2.287580967,87.38559,59.90607,-3.055586,-0.04828085,0.03930917,-1.093646,20.28357,22.62482,-9.606474,890.5284
2.307405472,-209.8556,38.57982,20.80641,0.8930548,1.038338,1.010435,12.38091,16.99242,-3.435603,890.5284
2.327229023,580.6702,1838.762,-231.886,12.31532,0.6539625,-9.63238,12.38091,16.99242,-3.435603,890.5284
2.347053051,-37.22778,1930.077,-20.12609,1.899253,-1.506593,-15.70753,5.781563,11.34089,36.01733,890.5284
2.366872788,-76.58592,1606.53,-34.62684,-3.712766,0.06128875,-8.774396,5.781563,11.34089,36.01733,890.5284
2.386696339,691.7698,-436.6067,-40.62293,-2.837208,-2.235645,2.55,5.781563,11.34089,36.01733,890.5231
2.406520844,-19.97745,-57.80068,-4.768755,-3.026474,-0.9531525,-0.2158897,-3.331457,-12.04506,57.53448,890.5231
2.426344872,399.0124,-225.7007,-38.23673,-3.791669,-2.022955,-2.151794,-3.331457,-12.04506,57.53448,890.5231
2.446168423,-18.73194,297.2047,19.70508,-1.494287,1.567827,-0.06932413,6.502853,12.79154,7.837072,890.5231
2.465992451,-179.5274,-14.97145,6.060919,0.7664944,0.4462741,0.04023156,6.502853,12.79154,7.837072,890.5231
2.488294125,90.4371,-65.75384,-5.319416,1.102317,3.010782,3.460228,-3.813139,19.0985,0.2691636,890.5231
2.508118630,46.90649,-66.10732,3.185243,1.449997,1.127509,2.224972,-3.813139,19.0985,0.2691636,890.5231
2.527942181,-336.2127,-262.9922,31.20779,0.4625974,-1.458892,0.8177396,-3.813139,19.0985,0.2691636,890.5231
2.547766209,228.9379,216.3182,14.32084,-0.2240708,-0.8807188,-0.0883015,-6.798742,23.51249,0.2486572,890.5214
2.567585945,-269.3287,41.70217,11.81227,-2.561616,1.950776,-0.08229444,-6.798742,23.51249,0.2486572,890.5214
2.587409496,154.2073,73.9861,1.900366,1.651851,0.7676176,3.193843,-6.471544,-3.184005,1.530673,890.5214
2.607234001,-283.3407,-252.1523,22.21365,1.283153,0.2296783,-0.1366437,-6.471544,-3.184005,1.530673,890.5214
2.627057552,172.5163,17.43031,-8.133907,-1.253658,0.233044,-0.0345314,-6.471544,-3.184005,1.530673,890.5214
2.646881581,28.84658,201.9436,21.17351,-0.7619132,3.359214,1.18214,-6.334324,32.76135,7.295318,890.5214
2.666705132,-531.0728,-4.897449,30.59594,1.470318,0.1186382,4.611428,-6.334324,32.76135,7.295318,890.5231
2.686529160,-101.4339,112.0434,-13.70171,1.455262,-0.1618863,1.818298,-7.768343,33.95726,8.982986,890.5231
2.706353665,-31.3116,77.57975,-15.78198,-0.9848056,0.7758397,-0.7143487,-7.768343,33.95726,8.982986,890.5231
2.726177216,-496.5722,135.844,39.65126,0.7798107,-0.8443369,0.05973377,-7.768343,33.95726,8.982986,890.5231
2.746001244,-116.7537,494.5609,-31.50642,2.353081,1.582857,-3.145377,-8.61511,23.34951,13.92152,890.5231
2.768298626,54.94003,1930.077,-180.9192,8.9841,-0.7149174,-15.72652,-8.61511,23.34951,13.92152,890.5231
2.788122654,211.3762,1924.951,-34.50447,-7.186466,0.7763515,-13.84787,-14.86639,16.84565,39.31289,890.5196
2.807947159,-85.3045,147.5086,9.915548,-0.8097167,-0.2320124,1.379639,-14.86639,16.84565,39.31289,890.5196
2.827770710,353.3022,79.81842,-3.667432,0.4427345,-1.091044,-2.442946,-14.86639,16.84565,39.31289,890.5214
2.847594738,-195.0963,-151.9425,10.64976,0.6441393,-0.09136179,-0.0388206,36.48943,14.46922,-2.183464,890.5214
2.867418289,-27.82417,19.37441,-3.23914,0.1813113,-0.04730678,-0.47593,36.48943,14.46922,-2.183464,890.5231
2.887242317,87.38559,-20.03791,2.328658,0.2970192,-0.05222314,-1.212697,25.06474,20.70027,-12.21848,890.5231
2.907066822,-166.6364,-32.52731,9.731995,0.3600031,0.03763509,0.2639648,25.06474,20.70027,-12.21848,890.5231
2.926890373,-283.0916,-209.6765,17.19651,-0.856779,0.4234596,-0.1523483,25.06474,20.70027,-12.21848,890.5231
2.946714401,106.5042,10.94996,-2.627294,-0.3005568,0.5943485,-1.430829,23.55185,27.74548,-8.891047,890.5198
2.966534138,-28.38465,14.13122,-1.342417,-0.1884466,-0.1557081,-1.324559,23.55185,27.74548,-8.891047,890.5198
2.986357689,61.22986,-3.954852,2.634581,-0.1325465,0.5723268,-0.6803428,25.77385,29.15765,-9.831678,890.5231
3.006182194,62.4131,77.46193,-6.543108,-0.1924441,-0.594156,-1.408223,25.77385,29.15765,-9.831678,890.5231
3.026005745,10.16391,62.32147,1.839182,1.527933,0.2964298,-1.802737,25.77385,29.15765,-9.831678,890.5231
3.048307896,-9.95109,110.3939,-3.23914,0.3286425,-0.764895,-1.535799,25.47254,-2.834004,-19.89751,890.5231
3.068131447,139.2611,33.57227,-10.82603,0.5222852,-0.2641639,-0.9023694,25.47254,-2.834004,-19.89751,890.5231
3.087955475,-39.28287,-40.18591,4.470119,0.4133948,0.2943524,-0.668593,19.26623,22.67815,-6.599103,890.5231
3.107779503,-190.4256,19.37441,6.917503,-0.6497417,-0.4898878,-1.367451,19.26623,22.67815,-6.599103,890.5231
3.127769470,41.73761,18.07834,-3.177955,0.07705219,0.2036866,-0.8157603,19.26623,22.67815,-6.599103,890.5231
3.147593498,-3.848086,16.19315,4.164196,-0.2352793,0.3000235,0.3897692,17.48979,16.50912,-6.889254,890.525
3.167413712,188.7079,198.7623,-15.23132,0.5453326,0.005551837,-3.551609,17.48979,16.50912,-6.889254,890.525
3.187237263,99.5916,1930.077,-193.4009,10.30061,-0.2261855,-15.36959,7.277376,14.79604,23.10102,890.5231
3.207061291,226.011,1930.077,-67.42178,-9.88622,-1.00786,-15.68284,7.277376,14.79604,23.10102,890.5231
3.226884842,-48.68648,44.41214,28.7604,2.195855,-2.229633,4.44954,7.277376,14.79604,23.10102,890.5178
3.246708870,333.6854,188.6883,-47.72034,1.214197,3.647994,4.100032,1.8076,-14.97066,67.26023,890.5178
3.266533375,-131.5752,-98.21451,5.449073,0.9315252,-1.041946,2.168862,1.8076,-14.97066,67.26023,890.5178
3.286356926,313.259,94.01628,-63.20004,1.913931,6.028135,0.6656587,10.68312,9.500538,11.61159,890.5178
3.306180954,-57.46733,122.5887,-9.602338,2.67277,0.8319936,2.949637,10.68312,9.500538,11.61159,890.5161
3.328482628,-99.50333,-70.349,25.33407,-2.150485,-0.714354,-0.7605427,10.68312,9.500538,11.61159,890.5161
3.348306179,-29.19423,-35.8264,32.92096,-1.28904,0.4407067,-0.8892929,-1.96172,18.6845,-1.503001,890.5178
3.368126869,-193.1035,133.9588,-9.23523,-1.587478,-1.124012,-4.128656,-1.96172,18.6845,-1.503001,890.5178
3.387950420,-51.86253,1.052692,3.858273,1.133036,-1.095625,1.149856,-5.330858,23.49057,0.2201853,890.5178
3.407774448,-52.67212,107.7428,9.609625,0.5421969,1.168306,2.601054,-5.330858,23.49057,0.2201853,890.5178
3.427598000,-339.0151,-53.14661,21.47944,-0.7034583,-0.1884133,1.450733,-5.330858,23.49057,0.2201853,890.5145
3.447422028,415.4532,37.9907,-34.44329,1.178611,2.334317,-0.5359174,-11.35951,1.959601,-0.5822482,890.5145
3.467246533,-339.2019,-51.6738,7.101057,-0.1510828,-1.890891,-1.095237,-11.35951,1.959601,-0.5822482,890.5145
3.487070084,200.6648,97.55102,24.66104,-2.108729,-2.920687,-0.5445013,-6.660034,30.22296,7.783075,890.5145
3.506894112,-463.1302,61.08431,16.09519,0.6375774,-0.3026209,-0.002828314,-6.660034,30.22296,7.783075,890.5145
3.526717663,-423.0871,-45.9004,-8.990492,-0.2896976,0.7141661,2.699841,-6.660034,30.22296,7.783075,890.5162
3.546541691,-190.5502,45.64929,5.571442,-0.7146693,-0.7530481,-0.195909,-6.000723,33.53416,6.403294,890.5162
3.566361904,-192.9166,-104.4003,10.40502,-0.03390771,1.479657,1.806891,-6.000723,33.53416,6.403294,890.5162
3.586185932,-32.43256,196.1702,7.957641,0.6912885,-0.5738976,2.081647,-9.448061,26.67188,11.69929,890.5162
3.606009483,-170.1861,1920.12,-46.86376,7.019481,-2.073225,-12.81101,-9.448061,26.67188,11.69929,890.5162
3.628311157,211.6253,1930.077,-14.49711,-11.64316,-2.788811,-15.67826,-22.48181,21.42093,46.60231,890.5162
3.648135185,-318.2773,317.6473,10.77213,-4.238378,-0.605397,-3.991952,-22.48181,21.42093,46.60231,890.5128
3.667959690,25.4837,-200.4862,15.60572,0.04489524,1.07412,4.049375,-22.48181,21.42093,46.60231,890.5128
3.687783241,92.92812,-55.44419,-5.135862,-0.8237913,0.09557625,-1.749838,19.52,26.51131,3.910757,890.5128
3.707606793,-125.41,58.19761,3.613535,-0.1848268,0.1550535,-0.7677329,19.52,26.51131,3.910757,890.5128
3.727430821,-34.42538,-27.34303,3.674719,-0.3508433,-0.2040751,-1.328001,26.53289,19.58043,-12.66305,890.5145
3.747254372,12.34356,40.64175,3.368796,-0.08985739,-0.6388459,-2.742578,26.53289,19.58043,-12.66305,890.5145
3.767075062,225.8241,126.6537,-24.28664,-0.05863048,-0.497414,-2.92993,26.53289,19.58043,-12.66305,890.5162
3.786898613,-50.80385,23.79283,5.449073,0.7263269,-0.7713384,-0.04407879,22.07593,27.39783,-9.291581,890.5162
3.806722641,67.39514,123.8259,-13.15104,-0.1816048,-0.9530602,-1.681578,22.07593,27.39783,-9.291581,890.5162
3.826546192,-25.58225,66.73989,0.4319358,-0.1522593,0.09047359,-0.8080143,22.50183,28.51641,-6.767506,890.5162
3.846370220,-90.03745,-73.53026,1.227336,0.8036847,-0.7467472,-0.1702074,22.50183,28.51641,-6.767506,890.5162
3.866194725,39.24659,-56.917,4.34775,-2.064671,0.2589008,0.8115819,22.50183,28.51641,-6.767506,890.5162
3.886018276,-207.5514,-55.79766,5.754996,-1.341547,0.5971229,-0.3222357,39.16179,7.858405,-27.20683,890.518
3.908319950,85.20595,5.058728,-8.195092,-0.1755411,-0.119116,-2.137241,39.16179,7.858405,-27.20683,890.518
3.928143978,-25.2086,-18.5651,1.594443,-1.627026,0.5566126,-1.340599,18.53256,21.59119,-7.000966,890.518
3.947967529,-135.4986,112.8682,4.837227,0.3582674,-0.2946682,-2.182958,18.53256,21.59119,-7.000966,890.518
3.967788219,75.55324,55.13417,-2.688479,0.5621389,-0.1345068,-0.3656865,18.53256,21.59119,-7.000966,890.5198
3.987611771,53.19632,106.5646,-10.82603,-0.8149598,0.009507844,-1.258034,22.53496,19.31971,-9.155633,890.5198
4.007435799,-60.58111,103.3244,19.21561,0.08445536,-0.4557626,-1.891125,22.53496,19.31971,-9.155633,890.5198
4.027259350,132.8467,1930.077,-230.6623,13.64057,2.478035,-1.465024,9.180232,16.88826,13.25175,890.5198
4.047083378,26.72921,1930.077,-12.35565,-1.109161,-0.6849079,-15.70321,9.180232,16.88826,13.25175,890.518
4.066907883,-22.46848,1164.983,6.978688,-4.761271,-0.1691138,-3.262033,9.180232,16.88826,13.25175,890.518
4.086731434,929.9738,-460.2305,-38.90976,4.06835,0.130385,7.799005,6.890419,-16.53559,64.63585,890.5162
4.106555462,-76.21227,-125.4909,-12.23328,-0.7429204,-0.02511314,-1.818946,6.890419,-16.53559,64.63585,890.5162
4.126379013,247.496,-328.267,-9.296415,3.717252,3.711565,5.461403,15.22731,2.481586,13.82718,890.518
4.146202564,-262.3539,-25.04545,-94.22063,-0.9171323,4.329935,-2.564462,15.22731,2.481586,13.82718,890.518
4.166023254,-113.453,160.2337,-15.84317,-0.7684273,-0.4528695,-0.01821208,15.22731,2.481586,13.82718,890.5165
4.188324928,171.333,78.40453,73.36398,1.403841,-5.251614,3.623332,-0.8857269,20.85313,-1.563079,890.5165
4.208148956,-20.16428,18.90311,-19.39187,-0.07661674,0.1479768,-2.214167,-0.8857269,20.85313,-1.563079,890.5165
4.227972508,-302.7707,70.1568,17.62481,0.616712,-2.81465,1.407748,-5.330858,23.49057,0.2201853,890.5165
4.247796536,214.6768,-26.57717,-22.69584,-0.8942297,3.120008,1.487077,-5.330858,23.49057,0.2201853,890.5165
4.267620564,-50.49247,3.58592,1.043782,0.3356737,1.758919,2.7024,-5.330858,23.49057,0.2201853,890.5165
4.287444592,381.3885,101.3214,-36.27882,0.6882527,2.308826,3.530827,-11.47152,8.559385,-2.00588,890.5165
4.307268143,-202.6316,-34.00012,4.408935,-0.4889285,0.8193049,1.788981,-11.47152,8.559385,-2.00588,890.5165
4.327092171,77.91971,-70.29008,6.856318,0.1592069,-0.6760206,1.69119,-6.63096,27.6737,7.828254,890.5165
4.346915722,183.9127,87.00571,-79.71988,-2.362979,4.457545,-3.953234,-6.63096,27.6737,7.828254,890.5165
4.366736412,-549.2573,167.8334,0.8602279,-1.260406,1.146751,-0.121459,-6.63096,27.6737,7.828254,890.5165
4.386559963,-217.0796,-9.669344,-7.032585,-0.5595634,0.01252134,-0.8855851,-5.616449,32.01127,6.423069,890.5165
4.406383991,77.29695,-98.45016,3.062873,-0.5250462,1.401288,2.252919,-5.616449,32.01127,6.423069,890.5198
4.426207543,-315.9109,128.4211,10.8945,0.6022111,-1.140813,-0.5881586,-8.7614,27.73809,10.42152,890.5198
4.446031571,121.5126,1283.809,-89.50941,8.317917,-9.797391,-13.25806,-8.7614,27.73809,10.42152,890.5198
4.468333721,-76.33682,1930.077,-107.0082,-0.2389194,-2.369424,-15.70377,-24.68126,25.542,48.31479,890.5198
